ID,Country,Place.Name,Latitude,Longitude
5398,DE,M<fc>hltroff,50.5333,11.9333
6135,DE,Syrau,50.5333,12.0833
8688,DE,Kauschwitz,50.5333,12.0833
4107,DE,St<fc>tzengr<fc>n,50.5333,12.5333
5707,DE,Raschau,50.5333,12.8667
5329,DE,Sehma,50.5333,13
8832,DE,Schmalzgrube,50.5333,13.1333
1670,DE,Fulda,50.5345,9.6922
3676,DE,Herbstein,50.536,9.3874
6873,DE,Linden,50.5374,8.6497
8420,DE,Gie<df>en,50.5374,8.6497
4320,DE,Dipperz,50.5382,9.8101
2853,DE,Solms,50.54,8.4038
4015,DE,Treuen,50.5439,12.314
1621,DE,Wetzlar,50.5455,8.505
3278,DE,Bad M<fc>nstereifel,50.55,6.7634
4317,DE,Bad Neuenahr-ahrweiler,50.55,7.1
2632,DE,Bad Neuenahr,50.55,7.1333
8734,DE,Gimmigen,50.55,7.1667
7746,DE,Green,50.55,7.1833
3139,DE,Dattenberg,50.55,7.3
4898,DE,Leubsdorf,50.55,7.3
5445,DE,Waldbreitbach,50.55,7.4167
5309,DE,Oberhonnefeld-gierend,50.55,7.5
8486,DE,Dernbach,50.55,7.6
1697,DE,Dierdorf,50.55,7.6667
4377,DE,Goddert,50.55,7.7333
5254,DE,W<f6>lferlingen,50.55,7.8667
6965,DE,Kaden,50.55,7.9
8201,DE,Bissenberg,50.55,8.3
7757,DE,Stockhausen,50.55,8.3167
4030,DE,Leun,50.55,8.3667
6773,DE,Wetzlar,50.55,8.5
7513,DE,Fernwald,50.55,8.7833
8739,DE,Albach,50.55,8.8
2626,DE,Laubach,50.55,8.9833
2171,DE,K<fc>nzell,50.55,9.7167
1491,DE,Meiningen,50.55,10.4167
6992,DE,Breitenbach,50.55,10.7667
6232,DE,Katzh<fc>tte,50.55,11.0667
4266,DE,Leutenberg,50.55,11.45
6122,DE,Mehltheuer,50.55,12.05
8675,DE,J<f6>ssnitz,50.55,12.1333
7863,DE,Jocketa,50.55,12.1667
2990,DE,P<f6>hl,50.55,12.1833
8173,DE,Lichtenau,50.55,12.55
1100,DE,Sinzig,50.5507,7.2445
43,DE,Fulda,50.5518,9.6833
618,DE,Fulda,50.5569,9.6431
2565,DE,Monschau,50.5608,6.2569
6827,DE,Wetzlar,50.5665,8.5247
1097,DE,Linz,50.5667,7.2833
3583,DE,Willroth,50.5667,7.5167
4917,DE,Marienhausen,50.5667,7.6833
4466,DE,Mengerskirchen,50.5667,8.1667
1390,DE,Petersberg,50.5667,9.7167
7713,DE,Schmeheim,50.5667,10.5833
7485,DE,Altenfeld,50.5667,10.9667
8780,DE,Burgk,50.5667,11.7167
8756,DE,Steinsdorf,50.5667,12.1333
4892,DE,Zschorlau,50.5667,12.65
2167,DE,Schwarzenberg,50.5667,12.8
7572,DE,Beierfeld,50.5667,12.8
5190,DE,Schlettau,50.5667,12.95
2896,DE,Annaberg-buchholz,50.5667,13
1433,DE,Gie<df>en,50.5669,8.6538
6726,DE,Fulda,50.5732,9.6824
4891,DE,Lengenfeld,50.5742,12.3897
2377,DE,Remagen,50.5746,7.2313
1460,DE,Gie<df>en,50.5746,8.7135
2776,DE,Grafschaft,50.5833,7.0667
8732,DE,Oeverich,50.5833,7.1167
5576,DE,Erpel,50.5833,7.2333
5404,DE,Kasbach-ohlenberg,50.5833,7.2667
8709,DE,Ohlenberg,50.5833,7.2833
2593,DE,Raubach,50.5833,7.65
5855,DE,Hanroth,50.5833,7.65
4255,DE,Herschbach,50.5833,7.7333
3513,DE,Hartenfels,50.5833,7.7833
2700,DE,Westerburg,50.5833,7.9667
3375,DE,Winnen,50.5833,8.0167
5579,DE,Seck,50.5833,8.05
6228,DE,Waldm<fc>hlen,50.5833,8.0667
2280,DE,Waldgirmes,50.5833,8.55
7521,DE,Lahnau,50.5833,8.5667
8456,DE,Wetzlar,50.5833,8.5667
2128,DE,Heuchelheim,50.5833,8.6333
6608,DE,Gie<df>en,50.5833,8.65
5987,DE,Ulrichstein,50.5833,9.2
7287,DE,Lautertal,50.5833,9.2833
3542,DE,Gro<df>enl<fc>der,50.5833,9.5333
3905,DE,Hofbieber,50.5833,9.8333
3178,DE,Oberwei<df>bach,50.5833,11.15
1432,DE,Schleiz,50.5833,11.8167
2801,DE,Kirchberg,50.5833,12.55
3089,DE,Bernsbach,50.5833,12.7667
2386,DE,Beierfeld,50.5833,12.8167
4418,DE,Elterlein,50.5833,12.8667
5394,DE,Pausa,50.5836,12.0137
972,DE,Gie<df>en,50.5849,8.6742
4100,DE,Aue,50.592,12.7055
17,DE,Hostel,50.6,6.6167
2753,DE,Mechernich,50.6,6.65
7342,DE,Antweiler,50.6,6.75
5546,DE,Unkel,50.6,7.2167
8755,DE,Scheuren,50.6,7.2167
7451,DE,Bruchhausen,50.6,7.25
5324,DE,Woldert,50.6,7.65
5466,DE,M<fc>ndersbach,50.6,7.7333
4014,DE,Schenkelberg,50.6,7.7833
7170,DE,Bellingen,50.6,7.9
6230,DE,Pottum,50.6,8
1622,DE,A<df>lar,50.6,8.4667
3623,DE,Reiskirchen,50.6,8.8333
5231,DE,Kaltenwestheim,50.6,10.1167
8343,DE,Aschenhausen,50.6,10.2
1365,DE,Suhl,50.6,10.7
8598,DE,Wittgendorf,50.6,11.2333
8741,DE,Altenbeuthen,50.6,11.6
7372,DE,Kirschkau,50.6,11.9
3232,DE,Elsterberg,50.6,12.1667
4419,DE,Mildenau,50.6,13.0833
649,DE,Schneeberg,50.6002,12.6264
3356,DE,Ehringshausen,50.6022,8.3814
2680,DE,Simmerath,50.6068,6.3005
1366,DE,Suhl,50.608,10.6957
2357,DE,Marienberg,50.6132,13.1883
8449,DE,Reiskirchen,50.6148,8.783
141,DE,Gie<df>en,50.6165,8.7044
4073,DE,Rheinbreitbach,50.6167,7.2333
3972,DE,Vettelscho<df>,50.6167,7.35
1696,DE,Neustadt,50.6167,7.4333
6988,DE,Burglahr,50.6167,7.4833
2948,DE,Steimel,50.6167,7.6333
3058,DE,H<f6>hn,50.6167,7.9833
5402,DE,Rennerod,50.6167,8.0667
4529,DE,Greifenstein,50.6167,8.3
2098,DE,Wettenberg,50.6167,8.65
5376,DE,Merlau,50.6167,9.0333
7800,DE,Mucke,50.6167,9.0333
4525,DE,Bad Salzschlirf,50.6167,9.5
4657,DE,Walldorf,50.6167,10.3833
8117,DE,Breuberg,50.6167,10.4167
6991,DE,K<fc>hndorf,50.6167,10.4833
7972,DE,Albrechts,50.6167,10.6333
6198,DE,Gillersdorf,50.6167,11.0167
522,DE,Saalfeld,50.6167,11.3167
2731,DE,Reichenbach,50.6167,12.3
4639,DE,Schlema,50.6167,12.6667
3402,DE,Thermalbad Wiesenbad,50.6167,13.05
6222,DE,Deutschneudorf,50.6167,13.4667
7522,DE,Biebertal,50.6182,8.6017
2010,DE,Gr<fc>nberg,50.6193,8.9295
856,DE,Rheinbach,50.6208,6.957
1400,DE,Wachtberg,50.6213,7.1259
668,DE,Meckenheim,50.6259,7.0332
6627,DE,Euskirchen,50.6272,6.8478
4020,DE,Heimbach,50.6333,6.4833
8834,DE,Obergartzem,50.6333,6.7
7856,DE,Honnef,50.6333,7.2333
2597,DE,Windhagen,50.6333,7.35
5302,DE,Flammersfeld,50.6333,7.55
6065,DE,D<f6>ttesfeld,50.6333,7.55
5325,DE,Niederwambach,50.6333,7.6
7647,DE,Nistertal,50.6333,7.9
2854,DE,Driedorf,50.6333,8.1833
7895,DE,Nusttal,50.6333,9.85
8631,DE,Wendershausen,50.6333,10.0167
7709,DE,Wahns,50.6333,10.3
6013,DE,Mehmels,50.6333,10.3333
4729,DE,St<fc>tzerbach,50.6333,10.8667
4036,DE,Kaulsdorf,50.6333,11.4333
3510,DE,Kamsdorf,50.6333,11.4833
527,DE,Zeulenroda,50.6333,11.9667
7710,DE,Hirschfeld,50.6333,12.4667
1842,DE,Zw<f6>nitz,50.6333,12.8
2867,DE,Geyer,50.6333,12.9333
7812,DE,Niederau,50.6333,13.0667
4999,DE,Gro<df>r<fc>ckerswalde,50.6333,13.1167
4959,DE,L<f6><df>nitz,50.6359,12.7498
8727,DE,Oelsnitz,50.6359,12.7498
3285,DE,Wildenfels,50.64,12.6127
5189,DE,Ehrenfriedersdorf,50.64,12.9686
2409,DE,Lauterbach,50.6412,9.4023
2851,DE,Sinn,50.6448,8.3323
5252,DE,Bad Marienberg,50.6471,7.9472
1233,DE,Honnef,50.6476,7.2611
190,DE,Roetgen,50.65,6.2
7951,DE,Odendorf,50.65,6.8833
7032,DE,Merkelbach,50.65,7.75
1096,DE,Hachenburg,50.65,7.8333
5255,DE,Gehlert,50.65,7.8333
5251,DE,Unnau,50.65,7.9167
7937,DE,Bach,50.65,7.9833
5582,DE,Fehl-ritzhausen,50.65,8
1312,DE,Lollar,50.65,8.7
8292,DE,Gro<df> Felda,50.65,9.1667
3226,DE,Tann,50.65,10.0167
5543,DE,Metzels,50.65,10.4333
4909,DE,Benshausen,50.65,10.6
3872,DE,Zella-mehlis,50.65,10.65
4728,DE,Gehren,50.65,11
4968,DE,K<f6>nigsee,50.65,11.1667
2915,DE,Unterwellenborn,50.65,11.4333
5834,DE,Ranis,50.65,11.55
8649,DE,Stein,50.65,12.6667
5473,DE,Wolkenstein,50.65,13.0833
8056,DE,Hirschstein,50.65,13.15
7835,DE,Grundau,50.65,13.2833
8245,DE,Seiffen,50.65,13.45
1356,DE,Greiz,50.6577,12.1905
2159,DE,Euskirchen,50.6611,6.7939
6802,DE,Bonn,50.6653,7.1822
8462,DE,K<f6>nigswinter,50.6653,7.1822
2875,DE,Asbach,50.6667,7.4167
6987,DE,Orfgen,50.6667,7.5333
5291,DE,Berzhausen,50.6667,7.5667
6405,DE,Borod,50.6667,7.7
6968,DE,Mudenbach,50.6667,7.7333
5580,DE,Hattert,50.6667,7.7667
7589,DE,Hohenahr,50.6667,8.5167
761,DE,Staufenberg,50.6667,8.7167
2187,DE,H<fc>nfeld,50.6667,9.7667
7708,DE,Zella,50.6667,10.1167
7608,DE,Diedorf,50.6667,10.1333
4651,DE,Wasungen,50.6667,10.3667
4044,DE,Viernau,50.6667,10.55
2836,DE,Langewiesen,50.6667,10.9833
7106,DE,Unterwirbach,50.6667,11.3
3899,DE,Mohlsdorf,50.6667,12.2667
2833,DE,Neumark,50.6667,12.35
3122,DE,Wilkau-ha<df>lau,50.6667,12.5167
3009,DE,Drebach,50.6667,13.0333
3913,DE,Olbernhau,50.6667,13.3333
3527,DE,Hartenstein,50.6683,12.6714
6041,DE,Neuhausen,50.675,13.4667
6688,DE,Zwickau,50.6752,12.4709
2160,DE,Schlitz,50.6759,9.5593
2505,DE,Herborn,50.6762,8.2855
794,DE,Bonn,50.6813,7.1546
5831,DE,Bonn-bad Godesberg,50.6833,7.15
7752,DE,K<f6>nigswinter,50.6833,7.1833
7144,DE,Hirz-maulsbach,50.6833,7.4833
2595,DE,Neitersen,50.6833,7.5667
3719,DE,Almersbach,50.6833,7.6333
6948,DE,Altenkirchen,50.6833,7.6333
3418,DE,Nister,50.6833,7.8333
4930,DE,Norken,50.6833,7.9
6068,DE,Nisterberg,50.6833,7.9833
2596,DE,Breitscheid,50.6833,8.2
8768,DE,Breidscheid,50.6833,8.2
5485,DE,Ballersbach,50.6833,8.3667
7265,DE,Allendorf,50.6833,8.8333
7957,DE,Steinberg,50.6833,10.0833
5166,DE,Neidhartshausen,50.6833,10.1333
5875,DE,Gehlberg,50.6833,10.8
7766,DE,Neuhaus,50.6833,10.9333
2696,DE,H<f6>he,50.6833,11.2785
5331,DE,Bad Blankenburg,50.6833,11.2785
4658,DE,Wernburg,50.6833,11.6
7127,DE,Bodelwitz,50.6833,11.6167
4471,DE,Langenwetzendorf,50.6833,12.1167
6869,DE,Auerbach,50.6833,12.9167
3011,DE,Thum,50.6833,12.9667
1637,DE,Bonn,50.6902,7.1666
665,DE,Ilmenau,50.6912,10.9199
5525,DE,Martinroda,50.6912,10.9199
844,DE,Zwickau,50.6915,12.4734
4354,DE,Mittenaar,50.6921,8.3957
1607,DE,Bonn,50.6975,7.1417
8560,DE,K<f6>nigswinter,50.6975,7.1417
539,DE,Nideggen,50.7,6.4833
2324,DE,Z<fc>lpich,50.7,6.65
7577,DE,Swisttal,50.7,6.9167
8742,DE,Maulsbach,50.7,7.4833
7384,DE,Rettersen,50.7,7.5167
7113,DE,Birnbach,50.7,7.5833
6125,DE,Helmenzen,50.7,7.6167
2900,DE,Mammelzen,50.7,7.6667
7161,DE,Giesenhausen,50.7,7.7167
5496,DE,Kroppach,50.7,7.7333
5832,DE,Nauroth,50.7,7.8833
6391,DE,M<f6>rlen,50.7,7.8833
5405,DE,Langenbach Bei Kirburg,50.7,7.9333
2971,DE,Bischoffen,50.7,8.45
4996,DE,Fronhausen,50.7,8.7
5356,DE,Schwallungen,50.7,10.3667
4654,DE,Steinbach-hallenberg,50.7,10.5333
5494,DE,Rotterode,50.7,10.5333
2668,DE,P<f6><df>neck,50.7,11.6
8674,DE,D<f6>britz,50.7,11.65
3127,DE,Auma,50.7,11.9
4924,DE,Fraureuth,50.7,12.35
3702,DE,Lichtentanne,50.7,12.4333
4025,DE,Reinsdorf,50.7,12.5833
3550,DE,Thalheim,50.7,12.85
3706,DE,Gornsdorf,50.7,12.8833
1307,DE,K<f6>nigswinter,50.7026,7.2584
3853,DE,Gelenau,50.7055,12.9694
3367,DE,Burghaun,50.7084,9.7082
7717,DE,Heimborn,50.7086,7.7554
966,DE,Bonn,50.711,7.0489
6662,DE,Bonn,50.7112,7.0668
883,DE,Zwickau,50.7114,12.4928
1057,DE,Aachen,50.7167,6.1481
191,DE,H<fc>rtgenwald,50.7167,6.3667
6970,DE,Oberirsen,50.7167,7.5833
7712,DE,Bachenberg,50.7167,7.65
7501,DE,Volkerzen,50.7167,7.6833
6170,DE,Derschen,50.7167,7.9833
6876,DE,Friedewald,50.7167,7.9833
8860,DE,Donsbach,50.7167,8.2333
6952,DE,Dreihausen,50.7167,8.8667
5169,DE,Romrod,50.7167,9.2167
6112,DE,Rasdorf,50.7167,9.9
2492,DE,Geisa,50.7167,9.9667
4944,DE,Dermbach,50.7167,10.1333
8063,DE,Lindigshof,50.7167,10.1667
3862,DE,Oppurg,50.7167,11.65
6156,DE,Teichwolframsdorf,50.7167,12.25
607,DE,Werdau,50.7167,12.3667
5413,DE,Lengefeld,50.7167,13.2
2459,DE,Oelsnitz,50.717,12.7217
6424,DE,Zwickau,50.7188,12.4601
1575,DE,Bonn,50.7207,7.107
1860,DE,Schmalkalden,50.7213,10.4458
673,DE,Bonn,50.7231,7.1068
2405,DE,Pockau,50.7241,13.2798
1602,DE,Bonn,50.7248,7.1555
5863,DE,Bonn,50.7272,7.0851
1740,DE,Kreuzau,50.7294,6.4771
5253,DE,Elkenroth,50.7301,7.8836
1410,DE,Bonn,50.7317,7.0575
2310,DE,Stolberg,50.7318,6.2104
6552,DE,Zwickau,50.7319,12.5251
338,DE,Bonn,50.7323,7.1847
4859,DE,Vettwei<df>,50.7333,6.6
2726,DE,Alfter,50.7333,7.0167
6776,DE,Bonn,50.7333,7.1
5818,DE,Bonn-beuel,50.7333,7.1333
6657,DE,Dillenburg,50.7333,8.2833
4452,DE,Lohra,50.7333,8.6333
7332,DE,Ebsdorfergrund,50.7333,8.8667
582,DE,Homberg,50.7333,9
8685,DE,Wehrda,50.7333,9.6667
7095,DE,Urnshausen,50.7333,10.1833
4656,DE,Geschwenda,50.7333,10.8333
5224,DE,Geraberg,50.7333,10.85
2937,DE,Stadtilm,50.7333,11.0833
8842,DE,Geilsdorf,50.7333,11.0833
7174,DE,Kirchhasel,50.7333,11.4
7780,DE,Wei<df>enburg,50.7333,11.45
1581,DE,Neustadt,50.7333,11.75
6911,DE,Neustadt An Der Orla,50.7333,11.75
1422,DE,Triptis,50.7333,11.85
2391,DE,Stollberg,50.7333,12.7833
7180,DE,Niederdorf,50.7333,12.7833
3857,DE,Burkhardtsdorf,50.7333,12.9167
7886,DE,Krumhermersdorf,50.7333,13.1
1811,DE,Bonn,50.7362,7.1002
1471,DE,Dillenburg,50.7369,8.2873
7335,DE,Siegbach,50.739,8.4179
6564,DE,Stolberg,50.74,6.2877
1420,DE,Bonn,50.7431,7.059
1206,DE,Lichtenstein,50.7438,12.6453
496,DE,Zwickau,50.7439,12.4781
5208,DE,M<fc>lsen,50.7448,12.5748
1613,DE,Bonn,50.7462,7.1294
4887,DE,Daaden,50.7471,7.9512
1414,DE,Aachen,50.7479,6.0485
7797,DE,Buchholz,50.75,7.35
2084,DE,Pracht,50.75,7.65
8518,DE,Elben,50.75,7.8333
2856,DE,Bad Endbach,50.75,8.5
4526,DE,Grebenau,50.75,9.4667
4832,DE,Berga,50.75,12.1667
3615,DE,Hohndorf,50.75,12.6833
3119,DE,Gersdorf,50.75,12.7167
4103,DE,Jahnsdorf,50.75,12.85
4421,DE,B<f6>rnichen,50.75,13.1333
2789,DE,Eiterfeld,50.7529,9.7868
8261,DE,Weimar,50.7542,8.6958
3884,DE,Weilerswist,50.7554,6.8395
1425,DE,Aachen,50.7564,6.0914
2852,DE,Haiger,50.7586,8.2125
908,DE,Bonn,50.761,7.063
1453,DE,Burbach,50.7613,8.0533
2466,DE,Alsfeld,50.7619,9.2823
1208,DE,Aachen,50.7624,6.138
1725,DE,Bornheim,50.7631,6.9827
6760,DE,Chemnitz,50.7659,12.946
1185,DE,Stolberg,50.7667,6.2333
7749,DE,Bach,50.7667,7.4
8192,DE,Hamm,50.7667,7.6667
8583,DE,Alsdorf,50.7667,7.8667
8828,DE,Haigerseelbach,50.7667,8.1833
8368,DE,Allna,50.7667,8.6667
5988,DE,Kirtorf,50.7667,9.1
6407,DE,Ohmes,50.7667,9.1667
5168,DE,Breitenbach Am Herzberg,50.7667,9.5167
7627,DE,Haunetal,50.7667,9.65
4067,DE,Fambach,50.7667,10.3333
4653,DE,Breitungen,50.7667,10.3333
1004,DE,Seligenthal,50.7667,10.4833
8126,DE,Crossen,50.7667,12.4833
8817,DE,Berthelsdorf,50.7667,12.5
4638,DE,Lugau,50.7667,12.7667
3703,DE,Zschopau,50.7667,13.0167
4935,DE,Sayda,50.7667,13.45
4077,DE,Altenberg,50.7667,13.7667
6050,DE,Geising,50.7667,13.7833
295,DE,Aachen,50.7683,6.076
1145,DE,Hennef,50.7699,7.2914
8677,DE,Kreisfreie Stadt Aachen,50.7708,6.1053
2371,DE,Gladenbach,50.772,8.5849
648,DE,Eitorf,50.775,7.4403
227,DE,Aachen,50.776,6.0872
6502,DE,Marburg,50.7765,8.7645
1692,DE,Aachen,50.7787,6.1085
1851,DE,Aachen,50.7793,6.1642
544,DE,Sankt Augustin,50.7794,7.1868
252,DE,Neunkirchen,50.7801,8.0265
5465,DE,Herdorf,50.7814,7.9589
8693,DE,Saal,50.7833,7.5667
8260,DE,Roth,50.7833,7.6
2291,DE,Wissen,50.7833,7.75
8690,DE,Niederh<f6>vels,50.7833,7.8
5308,DE,Wallmenroth,50.7833,7.8333
2760,DE,Betzdorf,50.7833,7.8833
7104,DE,Gr<fc>nebach,50.7833,7.9
6216,DE,Stadtlengsfeld,50.7833,10.1333
8086,DE,Wolfsberg,50.7833,10.3667
3413,DE,Trusetal,50.7833,10.4167
7394,DE,Luisenthal,50.7833,10.7333
4910,DE,Gr<e4>fenroda,50.7833,10.7833
3679,DE,Plaue,50.7833,10.9
4831,DE,Teichel,50.7833,11.3167
1383,DE,Rudolstadt,50.7833,11.3667
6981,DE,Orlam<fc>nde,50.7833,11.5167
3594,DE,Weida,50.7833,12.1333
3787,DE,Sankt Egidien,50.7833,12.6333
4420,DE,Borstendorf,50.7833,13.1667
790,DE,Neukirchen,50.7835,12.87
1207,DE,Aachen,50.7884,6.1044
967,DE,D<fc>ren,50.7907,6.4659
6743,DE,Chemnitz,50.794,12.786
6764,DE,Chemnitz,50.7945,12.8875
1599,DE,Chemnitz,50.7963,12.9199
2329,DE,Eppendorf,50.7999,13.2501
858,DE,Erftstadt,50.8,6.7847
8800,DE,Hurst,50.8,7.6333
8645,DE,Dellingen,50.8,7.6667
7103,DE,Bitzen,50.8,7.6833
2822,DE,Kirchen,50.8,7.8833
3447,DE,Ottrau,50.8,9.3833
3451,DE,Niederaula,50.8,9.6
7588,DE,Immelborn,50.8,10.2833
3597,DE,Barchfeld,50.8,10.3
4588,DE,Tambach-dietharz,50.8,10.6167
7396,DE,W<fc>nschendorf,50.8,12.1
172,DE,Neukirchen,50.8,12.3667
2942,DE,Hohenstein-ernstthal,50.8,12.7167
7198,DE,Mittelbach,50.8,12.8
7887,DE,Markersdorf,50.8,12.9
7189,DE,Leubsdorf,50.8,13.1667
4928,DE,Mulda,50.8,13.4167
6474,DE,Frauenstein,50.8,13.55
8542,DE,Holzhau,50.8,13.55
1391,DE,Niederkassel,50.8001,7.0491
1818,DE,D<fc>ren,50.8009,6.4788
775,DE,Troisdorf,50.8015,7.1271
1014,DE,Siegburg,50.8027,7.2234
351,DE,Marburg,50.803,8.7625
188,DE,Aachen,50.8034,6.0627
6722,DE,Chemnitz,50.8056,12.9067
7517,DE,Angelburg,50.8063,8.4164
5837,DE,D<fc>ren,50.8086,6.4982
2637,DE,Crimmitschau,50.809,12.3461
2582,DE,N<f6>rvenich,50.8099,6.6346
7128,DE,Gro<df>hartmannsdorf,50.8123,13.314
674,DE,Troisdorf,50.8152,7.172
249,DE,Marburg,50.8165,8.7513
2375,DE,Langerwehe,50.8167,6.35
8389,DE,Birkesdorf,50.8167,6.4667
7643,DE,Windeck,50.8167,7.5667
7364,DE,Brachbach,50.8167,7.9333
5617,DE,Mudersbach,50.8167,7.95
7523,DE,Eschenburg,50.8167,8.3833
961,DE,Marburg,50.8167,8.7667
7602,DE,Hauneck,50.8167,9.7333
3817,DE,Schenklengsfeld,50.8167,9.85
7357,DE,Leimbach,50.8167,10.2
2898,DE,Bad Salzungen,50.8167,10.2333
5354,DE,Bad Liebenstein,50.8167,10.3667
8775,DE,Steinbach,50.8167,10.3667
3204,DE,Georgenthal,50.8167,10.6667
7186,DE,Gr<e4>fenhain,50.8167,10.6667
3771,DE,Ohrdruf,50.8167,10.7333
5232,DE,W<f6>lfis,50.8167,10.7833
7926,DE,Hausen,50.8167,11.0167
8835,DE,Rattelsdorf,50.8167,11.7667
7594,DE,Bocka,50.8167,11.9667
497,DE,Meerane,50.8167,12.45
7881,DE,Gr<fc>na,50.8167,12.8
4637,DE,Augustusburg,50.8167,13.1
8039,DE,Waltersdorf,50.8167,13.85
6715,DE,Chemnitz,50.8179,12.8379
936,DE,Troisdorf,50.8189,7.1189
1691,DE,W<fc>rselen,50.819,6.1406
1459,DE,Wilnsdorf,50.8192,8.0949
520,DE,Chemnitz,50.8197,12.9403
494,DE,Chemnitz,50.8203,12.9056
965,DE,Wesseling,50.8207,6.9786
1704,DE,Kirchhain,50.8212,8.9224
1440,DE,Chemnitz,50.8213,12.884
495,DE,Glauchau,50.8224,12.5305
306,DE,Eschweiler,50.8237,6.2675
238,DE,Chemnitz,50.827,12.9043
2122,DE,Stadtallendorf,50.8271,9.0152
880,DE,Chemnitz,50.8284,12.9586
189,DE,D<fc>ren,50.8294,6.462
1994,DE,Bruehl,50.8312,6.9063
4169,DE,Br<fc>hl,50.8312,6.9063
8013,DE,Linden,50.8333,6.1667
2844,DE,Merzenich,50.8333,6.5333
7860,DE,Dietzholztal,50.8333,8.3167
8307,DE,Niederh<f6>rlen,50.8333,8.4333
4523,DE,Kirchheim,50.8333,9.5725
2874,DE,Vacha,50.8333,10.0167
2790,DE,Schweina,50.8333,10.3333
4244,DE,Brotterode,50.8333,10.4333
2725,DE,Arnstadt,50.8333,10.95
3186,DE,Kahla,50.8333,11.5333
7438,DE,Reinst<e4>dt,50.8333,11.5333
8398,DE,Tr<f6>bnitz,50.8333,11.7333
7474,DE,Eineborn,50.8333,11.8667
6604,DE,Chemnitz,50.8333,12.9167
3237,DE,Lichtenberg,50.8333,13.4167
7489,DE,B<f6>rnersdorf,50.8333,13.8833
8220,DE,Luftkurort L<fc>ckendorf,50.8333,14.7667
395,DE,Siegen,50.834,8.0219
4524,DE,Schrecksbach,50.8346,9.2853
6437,DE,Chemnitz,50.8351,12.9222
5856,DE,Chemnitz,50.8376,12.9345
1352,DE,Gera,50.8408,12.0756
6560,DE,Gera,50.8412,12.1072
1186,DE,Lohmar,50.8415,7.2166
7591,DE,Dautphetal,50.8417,8.5542
3047,DE,Merkers,50.8441,10.0861
5691,DE,Dorndorf,50.8441,10.0861
3514,DE,Ruppichteroth,50.85,7.4833
7735,DE,Rhein,50.85,7.7
5667,DE,Niederfischbach,50.85,7.8333
6971,DE,Mandeln,50.85,8.3333
5382,DE,C<f6>lbe,50.85,8.8
8237,DE,Neustadt,50.85,9.1167
6113,DE,Willingshausen,50.85,9.2
5167,DE,Philippsthal,50.85,10
7649,DE,Moorgrund,50.85,10.2833
2708,DE,Blankenhain,50.85,11.35
2956,DE,Stadtroda,50.85,11.7333
7561,DE,Saara,50.85,11.9667
4033,DE,Remse,50.85,12.5667
4051,DE,Callenberg,50.85,12.6333
7956,DE,Hilbersdorf,50.85,12.95
3243,DE,Oederan,50.85,13.1167
7984,DE,Friedersdorf,50.85,13.5333
3895,DE,Glash<fc>tte,50.85,13.7833
3169,DE,Bad Gottleuba,50.85,13.95
6172,DE,Kurort Jonsdorf,50.85,14.7
6813,DE,Chemnitz,50.8507,12.8951
1252,DE,Limbach-oberfrohna,50.8555,12.7922
6746,DE,Chemnitz,50.8574,12.8977
6757,DE,K<f6>ln,50.8601,6.9741
3044,DE,Floeha,50.8618,13.0755
3118,DE,Fl<f6>ha,50.8618,13.0755
2404,DE,Niederwiesa,50.8624,13.0033
394,DE,Siegen,50.8625,8.0338
7634,DE,Lahntal,50.8625,8.6919
1184,DE,Herzogenrath,50.8627,6.0916
3162,DE,Niederzier,50.866,6.4346
4057,DE,Inden,50.8667,6.3667
8240,DE,Neunkirchen,50.8667,7.325
2410,DE,Morsbach,50.8667,7.75
8771,DE,Niederdieten,50.8667,8.4333
4312,DE,Friedrichroda,50.8667,10.6167
7845,DE,Wachsenburg,50.8667,10.8833
7544,DE,Elxleben,50.8667,11.0833
7167,DE,Z<f6>llnitz,50.8667,11.6333
1361,DE,Gera,50.8667,12.0833
1384,DE,Ronneburg,50.8667,12.1833
7759,DE,R<f6>hrsdorf,50.8667,12.8333
2962,DE,Brand-erbisdorf,50.8667,13.3333
7955,DE,Berggiessh<fc>bel,50.8667,13.95
1997,DE,Waltersdorf,50.8667,14.65
1144,DE,Alsdorf,50.8705,6.1754
3148,DE,Neukirchen,50.8722,9.3367
5397,DE,Olbersdorf,50.873,14.7704
555,DE,Siegen,50.8734,8.0104
7593,DE,Leinatal,50.8736,10.6524
2091,DE,Kerpen,50.8748,6.7435
1847,DE,K<f6>ln,50.8768,7.0484
327,DE,H<fc>rth,50.8772,6.8872
1362,DE,Gera,50.8782,12.0824
588,DE,Kerpen,50.8791,6.6939
2493,DE,Friedewald,50.8828,9.8666
5472,DE,Wittgensdorf,50.8832,12.8703
7975,DE,Fuchstal,50.8833,6.35
4462,DE,Seelscheid,50.8833,7.3167
9,DE,Marienfeld,50.8833,7.4333
2126,DE,Waldbr<f6>l,50.8833,7.6167
4000,DE,Breidenbach,50.8833,8.4667
3383,DE,Rauschenberg,50.8833,8.9167
2173,DE,Heringen,50.8833,9.9873
4006,DE,Ruhla,50.8833,10.3667
4587,DE,Tabarz,50.8833,10.5167
4655,DE,Kranichfeld,50.8833,11.1667
5779,DE,Tonndorf,50.8833,11.2
552,DE,Jena,50.8833,11.5167
3825,DE,Kraftsdorf,50.8833,11.9167
2615,DE,Waldenburg,50.8833,12.6
2302,DE,Dippoldiswalde,50.8833,13.6667
